ID,URL,Title,Difficulty,Acceptance %,Frequency %
362,https://leetcode.com/problems/design-hit-counter,Design Hit Counter,Medium,69.6%,100.0%
1094,https://leetcode.com/problems/car-pooling,Car Pooling,Medium,56.2%,100.0%
485,https://leetcode.com/problems/max-consecutive-ones,Max Consecutive Ones,Easy,64.6%,100.0%
