ID,URL,Title,Difficulty,Acceptance %,Frequency %
2530,https://leetcode.com/problems/maximal-score-after-applying-k-operations,Maximal Score After Applying K Operations,Medium,63.9%,100.0%
934,https://leetcode.com/problems/shortest-bridge,Shortest Bridge,Medium,59.1%,100.0%
