ID,URL,Title,Difficulty,Acceptance %,Frequency %
13,https://leetcode.com/problems/roman-to-integer,Roman to Integer,Easy,66.8%,100.0%
241,https://leetcode.com/problems/different-ways-to-add-parentheses,Different Ways to Add Parentheses,Medium,73.4%,87.5%
815,https://leetcode.com/problems/bus-routes,Bus Routes,Hard,47.4%,87.5%
