ID,URL,Title,Difficulty,Acceptance %,Frequency %
165,https://leetcode.com/problems/compare-version-numbers,Compare Version Numbers,Medium,46.7%,100.0%
739,https://leetcode.com/problems/daily-temperatures,Daily Temperatures,Medium,68.9%,100.0%
139,https://leetcode.com/problems/word-break,Word Break,Medium,49.6%,100.0%
