ID,URL,Title,Difficulty,Acceptance %,Frequency %
14,https://leetcode.com/problems/longest-common-prefix,Longest Common Prefix,Easy,47.9%,87.5%
70,https://leetcode.com/problems/climbing-stairs,Climbing Stairs,Easy,54.2%,87.5%
5,https://leetcode.com/problems/longest-palindromic-substring,Longest Palindromic Substring,Medium,38.2%,100.0%
1323,https://leetcode.com/problems/maximum-69-number,Maximum 69 Number,Easy,84.6%,87.5%
419,https://leetcode.com/problems/battleships-in-a-board,Battleships in a Board,Medium,77.6%,100.0%
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,57.1%,87.5%
