ID,URL,Title,Difficulty,Acceptance %,Frequency %
205,https://leetcode.com/problems/isomorphic-strings,Isomorphic Strings,Easy,47.0%,100.0%
210,https://leetcode.com/problems/course-schedule-ii,Course Schedule II,Medium,53.6%,75.0%
1807,https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string,Evaluate the Bracket Pairs of a String,Medium,68.5%,75.0%
