ID,URL,Title,Difficulty,Acceptance %,Frequency %
460,https://leetcode.com/problems/lfu-cache,LFU Cache,Hard,49.2%,75.0%
780,https://leetcode.com/problems/reaching-points,Reaching Points,Hard,34.4%,75.0%
1,https://leetcode.com/problems/two-sum,Two Sum,Easy,57.5%,75.0%
146,https://leetcode.com/problems/lru-cache,LRU Cache,Medium,47.4%,100.0%
295,https://leetcode.com/problems/find-median-from-data-stream,Find Median from Data Stream,Hard,54.5%,75.0%
3584,https://leetcode.com/problems/maximum-product-of-first-and-last-elements-of-a-subsequence,Maximum Product of First and Last Elements of a Subsequence,Medium,31.5%,100.0%
2106,https://leetcode.com/problems/maximum-fruits-harvested-after-at-most-k-steps,Maximum Fruits Harvested After at Most K Steps,Hard,61.0%,87.5%
554,https://leetcode.com/problems/brick-wall,Brick Wall,Medium,56.0%,87.5%
