ID,URL,Title,Difficulty,Acceptance %,Frequency %
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,57.1%,100.0%
1711,https://leetcode.com/problems/count-good-meals,Count Good Meals,Medium,32.9%,100.0%
