ID,URL,Title,Difficulty,Acceptance %,Frequency %
56,https://leetcode.com/problems/merge-intervals,Merge Intervals,Medium,50.5%,100.0%
2499,https://leetcode.com/problems/minimum-total-cost-to-make-arrays-unequal,Minimum Total Cost to Make Arrays Unequal,Hard,41.1%,100.0%
2070,https://leetcode.com/problems/most-beautiful-item-for-each-query,Most Beautiful Item for Each Query,Medium,62.1%,87.5%
2054,https://leetcode.com/problems/two-best-non-overlapping-events,Two Best Non-Overlapping Events,Medium,60.8%,87.5%
171,https://leetcode.com/problems/excel-sheet-column-number,Excel Sheet Column Number,Easy,66.7%,87.5%
11,https://leetcode.com/problems/container-with-most-water,Container With Most Water,Medium,59.0%,87.5%
394,https://leetcode.com/problems/decode-string,Decode String,Medium,61.9%,87.5%
1574,https://leetcode.com/problems/shortest-subarray-to-be-removed-to-make-array-sorted,Shortest Subarray to be Removed to Make Array Sorted,Medium,51.3%,100.0%
189,https://leetcode.com/problems/rotate-array,Rotate Array,Medium,44.0%,87.5%
483,https://leetcode.com/problems/smallest-good-base,Smallest Good Base,Hard,44.9%,87.5%
